FECHA,O3,UV_MAX,PP
2022-06-01,242.8,8.0,0.0
2022-06-02,242.8,8.0,0.0
2022-06-03,242.8,8.0,0.0
2022-06-04,239.6,8.0,3.4
2022-06-05,240.4,9.0,0.20000000000000018
2022-06-06,241.9,9.0,0.0
2022-06-07,242.2,9.0,0.0
2022-06-08,242.4,9.0,0.0
2022-06-09,243.8,10.0,0.0
2022-06-10,243.8,9.0,0.0
2022-06-11,244.2,9.0,0.0
2022-06-12,243.0,9.0,0.0
2022-06-13,243.1,8.0,0.0
2022-06-14,243.7,9.0,0.0
2022-06-15,243.8,9.0,0.0
2022-06-16,243.9,9.0,0.0
2022-06-17,243.7,10.0,0.0
2022-06-18,244.9,7.0,0.0
2022-06-19,244.1,9.0,0.0
2022-06-20,243.5,9.0,0.0
2022-06-21,242.9,9.0,0.20000000000000018
2022-06-22,242.6,9.0,0.0
2022-06-23,242.3,9.0,0.0
2022-06-24,243.0,8.0,0.0
2022-06-25,242.8,8.0,0.0
2022-06-26,243.6,4.999999999999999,2.2
2022-06-27,243.8,10.0,0.8
2022-06-28,243.4,9.0,0.0
2022-06-29,243.7,9.0,0.0
2022-06-30,242.4,9.0,0.0
2022-07-01,242.6,10.333333333333334,0.0
2022-07-02,242.9,11.0,0.0
2022-07-03,242.4,11.0,0.0
2022-07-04,244.8,10.666666666666666,0.0
2022-07-05,244.9,11.0,0.0
2022-07-06,243.9,11.0,0.0
2022-07-07,242.6,10.333333333333334,0.0
2022-07-08,242.7,11.333333333333334,0.6000000000000001
2022-07-09,243.5,11.0,0.0
2022-07-10,243.5,11.0,0.0
2022-07-11,244.1,11.0,0.0
2022-07-12,241.7,11.0,0.0
2022-07-13,243.1,10.333333333333334,1.2
2022-07-14,243.2,11.0,0.0
2022-07-15,241.7,11.0,0.0
2022-07-16,243.3,11.0,0.0
2022-07-17,242.8,11.0,0.0
2022-07-18,241.9,11.0,0.0
2022-07-19,244.8,9.666666666666666,0.8
2022-07-20,244.8,10.666666666666666,0.0
2022-07-21,238.2,8.0,0.0
2022-07-22,241.4,11.0,0.0
2022-07-23,244.1,11.0,0.0
2022-07-24,242.7,11.0,0.0
2022-07-25,241.9,11.0,0.0
2022-07-26,239.9,8.666666666666666,2.8
2022-07-27,242.2,15.333333333333332,0.6000000000000001
2022-07-28,244.9,11.0,0.0
2022-07-29,243.1,11.0,0.5
2022-07-30,243.9,11.0,0.0
2022-07-31,244.9,11.0,0.0
2022-08-01,241.6,11.0,0.0
2022-08-02,244.1,11.0,0.0
2022-08-03,242.9,11.0,0.0
2022-08-04,243.9,11.0,0.0
2022-08-05,240.5,10.0,2.4
2022-08-06,243.0,14.333333333333332,0.6000000000000001
2022-08-07,241.6,11.0,0.0
2022-08-08,241.5,10.333333333333334,0.0
2022-08-09,238.2,8.0,0.0
2022-08-10,238.4,14.0,0.6000000000000001
2022-08-11,244.2,10.333333333333332,2.6
2022-08-12,238.2,8.0,0.0
2022-08-13,243.6,12.666666666666666,0.20000000000000018
2022-08-14,243.8,10.333333333333334,0.0
2022-08-15,243.7,11.0,0.0
2022-08-16,243.6,11.0,0.0
2022-08-17,243.9,11.0,0.0
2022-08-18,242.9,11.0,0.0
2022-08-19,244.1,11.0,0.0
2022-08-20,243.7,11.0,0.0
2022-08-21,241.7,11.0,0.0
2022-08-22,240.2,11.0,0.0
2022-08-23,243.5,13.666666666666668,0.20000000000000018
2022-08-24,244.7,10.666666666666666,0.20000000000000018
2022-08-25,243.9,11.0,0.0
2022-08-26,243.2,11.0,0.0
2022-08-27,243.9,11.0,0.0
2022-08-28,243.4,11.0,0.0
2022-08-29,240.7,11.0,0.0
2022-08-30,240.2,11.333333333333334,0.3999999999999999
2022-08-31,243.2,11.0,0.0
2022-09-01,242.66666666666666,14.666666666666666,2.2
2022-09-02,238.0,10.666666666666666,5.4
2022-09-03,243.23333333333332,13.333333333333332,1.8
2022-09-04,244.6,15.0,6.800000000000001
2022-09-05,240.5,11.333333333333334,3.2
2022-09-06,238.2,8.0,0.0
2022-09-07,243.3,11.0,0.0
2022-09-08,242.6,10.333333333333334,0.0
2022-09-09,242.3,11.0,0.0
2022-09-10,244.8,10.666666666666666,0.0
2022-09-11,243.1,11.0,0.0
2022-09-12,243.1,10.333333333333334,1.2
2022-09-13,243.8,10.333333333333334,0.0
2022-09-14,243.8,13.0,4.6
2022-09-15,245.3,10.333333333333332,0.3999999999999999
2022-09-16,240.3,10.666666666666666,0.0
2022-09-17,244.0,12.666666666666666,3.6
2022-09-18,242.4,11.0,0.0
2022-09-19,244.3,10.666666666666666,0.3999999999999999
2022-09-20,247.3,12.666666666666666,0.20000000000000018
2022-09-21,245.7,11.333333333333334,6.0
2022-09-22,250.5,11.0,3.8
2022-09-23,252.9,11.0,0.0
2022-09-24,253.3,11.333333333333334,2.0
2022-09-25,251.1,12.666666666666666,2.4
2022-09-26,253.4,11.0,0.0
2022-09-27,248.0,11.0,0.0
2022-09-28,251.7,11.0,0.0
2022-09-29,255.1,10.333333333333334,0.0
2022-09-30,254.2,10.333333333333334,0.0
2022-10-01,238.4,14.0,0.6000000000000001
2022-10-02,243.1,13.666666666666666,7.800000000000001
2022-10-03,248.1,15.0,0.6000000000000001
2022-10-04,250.9,14.0,1.8
2022-10-05,250.1,11.0,0.0
2022-10-06,250.9,10.333333333333334,0.0
2022-10-07,247.8,10.333333333333334,0.0
2022-10-08,247.2,14.666666666666668,0.8
2022-10-09,247.7,11.333333333333334,2.8
2022-10-10,243.2,14.0,5.6
2022-10-11,249.9,13.333333333333334,2.4
2022-10-12,251.4,11.666666666666666,5.2
2022-10-13,252.0,12.666666666666666,0.0
2022-10-14,248.5,8.333333333333332,0.0
2022-10-15,246.3,12.0,0.8
2022-10-16,245.8,9.0,1.2
2022-10-17,247.0,13.333333333333332,1.0
2022-10-18,243.6,12.666666666666666,0.20000000000000018
2022-10-19,246.3,11.0,0.0
2022-10-20,248.8,13.666666666666668,0.8
2022-10-21,249.1,10.666666666666666,0.0
2022-10-22,247.8,10.333333333333334,0.0
2022-10-23,246.2,11.0,0.0
2022-10-24,246.8,11.0,0.0
2022-10-25,246.4,11.333333333333334,0.3999999999999999
2022-10-26,244.9,11.0,7.4
2022-10-27,246.6,11.333333333333334,1.2
2022-10-28,247.1,10.333333333333334,0.0
2022-10-29,246.8,11.0,0.0
2022-10-30,248.0,11.0,0.0
2022-10-31,246.7,11.0,0.0
2022-11-01,238.2,8.0,0.0
2022-11-02,244.8,10.666666666666666,0.0
2022-11-03,248.0,11.0,0.0
2022-11-04,246.8,11.0,0.0
2022-11-05,247.1,10.333333333333334,0.0
2022-11-06,246.1,11.0,0.0
2022-11-07,246.8,11.0,0.0
2022-11-08,245.0,15.0,0.6000000000000001
2022-11-09,246.8,11.0,0.0
2022-11-10,247.2,10.333333333333334,0.0
2022-11-11,246.1,11.0,0.0
2022-11-12,247.6,11.0,0.0
2022-11-13,246.9,10.333333333333334,0.0
2022-11-14,247.1,10.333333333333334,0.0
2022-11-15,249.1,10.666666666666666,0.0
2022-11-16,245.8,11.666666666666666,2.0
2022-11-17,245.8,14.0,1.8
2022-11-18,247.4,14.666666666666666,0.20000000000000018
2022-11-19,245.8,11.0,0.0
2022-11-20,246.6,11.0,0.0
2022-11-21,246.0,11.0,0.0
2022-11-22,245.9,11.0,0.0
2022-11-23,247.2,10.333333333333334,0.0
2022-11-24,244.1,13.0,4.0
2022-11-25,245.0,9.666666666666666,5.0
2022-11-26,244.9,12.0,0.20000000000000018
2022-11-27,243.9,11.0,0.0
2022-11-28,246.1,13.333333333333334,1.4
2022-11-29,246.9,10.333333333333334,0.0
2022-11-30,245.8,13.0,0.6000000000000001
2022-12-01,244.8,10.666666666666666,0.0
2022-12-02,245.6,11.666666666666666,0.0
2022-12-03,246.8,11.0,0.0
2022-12-04,245.9,11.0,0.0
2022-12-05,244.1,11.0,0.0
2022-12-06,242.8,11.0,0.0
2022-12-07,245.9,11.0,0.0
2022-12-08,244.0,12.666666666666666,1.0
2022-12-09,241.9,12.333333333333334,3.0
2022-12-10,242.73333333333332,12.0,24.8
2022-12-11,243.3,11.333333333333334,6.2
2022-12-12,241.9,12.333333333333334,4.2
2022-12-13,242.0,10.666666666666666,3.8
2022-12-14,243.6,13.666666666666668,4.4
2022-12-15,244.1,11.0,0.0
2022-12-16,242.8,13.333333333333334,13.8
2022-12-17,243.1,11.0,4.0
2022-12-18,246.1,13.666666666666668,7.800000000000001
2022-12-19,243.7,12.666666666666666,0.20000000000000018
2022-12-20,244.2,11.666666666666666,1.6
2022-12-21,243.8,14.0,2.6
2022-12-22,244.9,12.0,0.20000000000000018
2022-12-23,243.2,14.666666666666666,0.6000000000000001
2022-12-24,244.1,8.666666666666666,5.4
2022-12-25,244.9,12.0,0.20000000000000018
2022-12-26,245.0,11.333333333333334,6.0
2022-12-27,238.4,14.0,0.6000000000000001
2022-12-28,240.03333333333333,11.666666666666666,1.6
2022-12-29,245.3,12.333333333333334,4.2
2022-12-30,242.9,10.666666666666666,6.0
2022-12-31,244.13333333333333,14.666666666666668,2.0
2023-01-01,246.0,12.333333333333334,6.0
2023-01-02,246.0,12.0,7.4
2023-01-03,242.6,9.0,5.2
2023-01-04,245.1,12.666666666666666,6.2
2023-01-05,247.9,10.333333333333334,8.6
2023-01-06,242.0,10.666666666666666,0.20000000000000018
2023-01-07,242.0,9.0,7.4
2023-01-08,247.0,12.666666666666666,0.20000000000000018
2023-01-09,241.8,11.333333333333334,0.3999999999999999
2023-01-10,244.6,13.666666666666668,3.8
2023-01-11,246.6,12.0,2.6
2023-01-12,248.0,10.666666666666666,5.2
2023-01-13,241.1,10.333333333333334,0.0
2023-01-14,245.8,11.0,0.0
2023-01-15,241.1,12.333333333333334,1.6
2023-01-16,240.9,12.333333333333334,0.0
2023-01-17,246.6,11.0,0.0
2023-01-18,246.9,12.333333333333334,13.6
2023-01-19,243.9,11.0,7.6
2023-01-20,246.76666666666668,12.333333333333334,18.6
2023-01-21,245.9,12.333333333333334,5.2
2023-01-22,245.7,11.0,0.0
2023-01-23,240.9,10.666666666666666,4.6
2023-01-24,240.1,10.333333333333332,0.8
2023-01-25,243.1,12.666666666666666,0.20000000000000018
2023-01-26,239.9,11.333333333333334,4.4
2023-01-27,244.8,11.666666666666666,3.0
2023-01-28,245.9,11.0,0.0
2023-01-29,244.0,12.666666666666666,0.8
2023-01-30,238.4,14.0,0.6000000000000001
2023-01-31,243.0,13.333333333333334,2.4
2023-02-01,242.9,12.666666666666666,0.20000000000000018
2023-02-02,241.6,11.0,6.0
2023-02-03,241.9,10.333333333333334,9.2
2023-02-04,240.3,10.666666666666666,11.6
2023-02-05,240.9,10.666666666666666,11.8
2023-02-06,240.7,10.0,3.4
2023-02-07,240.7,10.0,3.4
2023-02-08,240.7,12.666666666666666,0.20000000000000018
2023-02-09,242.0,11.333333333333334,2.0
2023-02-10,242.4,11.333333333333334,3.0
2023-02-11,244.0,12.333333333333334,0.20000000000000018
2023-02-12,243.8,14.333333333333334,10.8
2023-02-13,240.8,10.0,4.4
2023-02-14,244.0,12.666666666666666,3.0
2023-02-15,245.2,12.333333333333334,3.8
2023-02-16,245.0,13.0,4.4
2023-02-17,240.9,11.0,25.6
2023-02-18,243.4,14.0,23.8
2023-02-19,242.0,11.333333333333334,13.8
2023-02-20,240.36666666666667,13.666666666666668,17.4
2023-02-21,243.6,12.333333333333334,11.2
2023-02-22,242.4,11.0,0.0
2023-02-23,241.1,12.333333333333334,9.2
2023-02-24,242.1,13.333333333333334,4.8
2023-02-25,241.7,9.333333333333334,2.0
2023-02-26,244.9,10.333333333333332,1.2
2023-02-27,244.6,13.0,0.3999999999999999
2023-02-28,241.7,9.333333333333334,2.2
2023-03-01,244.1,12.0,0.0
2023-03-02,242.9,13.0,0.0
2023-03-03,244.4,12.0,0.0
2023-03-04,244.0,13.0,4.8
2023-03-05,243.9,11.0,0.0
2023-03-06,241.2,14.0,8.2
2023-03-07,244.0,7.0,0.0
2023-03-08,244.9,11.0,2.0
2023-03-09,245.3,10.0,0.0
2023-03-10,239.6,8.0,5.0
2023-03-11,240.7,10.0,7.800000000000001
2023-03-12,237.3,11.0,5.2
2023-03-13,239.0,8.0,14.0
2023-03-14,244.0,10.0,5.6
2023-03-15,240.1,9.0,0.3999999999999999
2023-03-16,243.0,10.0,8.999999999999998
2023-03-17,244.2,9.0,17.0
2023-03-18,239.2,9.0,5.4
2023-03-19,244.0,11.0,3.8
2023-03-20,244.4,13.0,9.2
2023-03-21,245.8,12.0,0.0
2023-03-22,246.9,13.0,0.0
2023-03-23,243.1,10.0,0.3999999999999999
2023-03-24,241.9,12.0,3.4
2023-03-25,240.93333333333334,9.0,15.6
2023-03-26,242.0,7.0,5.2
2023-03-27,243.8,11.0,6.0
2023-03-28,243.4,10.0,4.6
2023-03-29,243.7,12.0,1.8
2023-03-30,245.7,10.0,1.2
2023-03-31,245.0,12.0,3.0
2023-04-01,244.76666666666668,12.0,1.8
2023-04-02,244.2,11.0,0.20000000000000018
2023-04-03,243.6,11.0,2.0
2023-04-04,244.6,13.0,0.0
2023-04-05,244.0,12.0,7.200000000000001
2023-04-06,246.1,12.0,1.4
2023-04-07,240.0,9.0,0.0
2023-04-08,239.2,11.0,0.6000000000000001
2023-04-09,240.03333333333333,8.0,5.2
2023-04-10,245.5,9.0,3.6
2023-04-11,243.6,9.0,1.6
2023-04-12,243.2,13.0,0.0
2023-04-13,243.4,12.0,0.0
2023-04-14,241.3,12.0,4.2
2023-04-15,242.9,12.0,0.0
2023-04-16,247.2,11.0,0.0
2023-04-17,240.4,3.0,11.8
2023-04-18,242.1,8.0,0.0
2023-04-19,243.7,12.0,0.0
2023-04-20,244.2,8.0,0.0
2023-04-21,243.0,12.0,8.6
2023-04-22,245.1,11.0,0.0
2023-04-23,243.9,11.0,0.0
2023-04-24,242.1,3.0,0.0
2023-04-25,238.5,9.0,0.6000000000000001
2023-04-26,242.6,11.0,0.0
2023-04-27,244.0,11.0,0.20000000000000018
2023-04-28,243.5,8.0,0.0
2023-04-29,244.7,10.0,0.0
2023-04-30,243.5,10.0,0.0
2023-05-01,243.2,10.0,0.0
2023-05-02,243.1,10.0,0.0
2023-05-03,238.6,7.0,0.0
2023-05-04,239.1,11.0,0.0
2023-05-05,241.1,7.0,0.0
2023-05-06,239.4,10.0,4.6
2023-05-07,240.0,8.0,4.4
2023-05-08,242.8,8.0,8.4
2023-05-09,240.1,10.0,10.4
2023-05-10,243.1,9.0,0.20000000000000018
2023-05-11,243.0,10.0,0.0
2023-05-12,243.9,9.0,0.0
2023-05-13,244.1,10.0,3.0
2023-05-14,244.7,9.0,0.0
2023-05-15,243.5,10.0,0.0
2023-05-16,244.5,10.0,0.0
2023-05-17,241.7,10.0,0.0
2023-05-18,240.6,9.0,0.0
2023-05-19,243.4,10.0,0.0
2023-05-20,241.2,10.0,0.0
2023-05-21,241.0,10.0,0.0
2023-05-22,244.2,9.0,0.0
2023-05-23,240.5,9.0,0.0
2023-05-24,240.8,9.0,0.0
2023-05-25,240.2,7.0,0.0
2023-05-26,237.2,9.0,4.2
2023-05-27,238.2,8.0,2.4
2023-05-28,242.7,4.999999999999999,2.2
2023-05-29,243.0,8.0,0.20000000000000018
2023-05-30,243.0,9.0,0.20000000000000018
2023-05-31,244.5,8.0,0.20000000000000018
